onset	duration	nwb_table
0.18333333333333332	4.55	trials
9.4	5.433333333333334	trials
15.383333333333333	2.650000000000002	trials
18.583333333333332	2.25	trials
21.383333333333333	3.650000000000002	trials
28.1	1.7333333333333307	trials
30.383333333333333	4.333333333333336	trials
35.25	3.5833333333333357	trials
39.38333333333333	1.75	trials
41.68333333333333	2.6500000000000057	trials
44.88333333333333	3.049999999999997	trials
48.483333333333334	3.8500000000000014	trials
52.88333333333333	3.049999999999997	trials
56.483333333333334	4.350000000000001	trials
61.38333333333333	2.8500000000000014	trials
64.78333333333333	3.549999999999997	trials
68.88333333333334	4.449999999999989	trials
73.88333333333334	2.9499999999999886	trials
82.1	1.7333333333333343	trials
84.36666666666666	2.9666666666666686	trials
87.88333333333334	3.549999999999997	trials
91.98333333333333	4.450000000000003	trials
96.98333333333333	2.1500000000000057	trials
99.68333333333334	4.1499999999999915	trials
108.3	3.0333333333333314	trials
111.88333333333334	2.75	trials
115.18333333333334	3.5333333333333314	trials
119.26666666666667	3.066666666666663	trials
122.88333333333334	4.1499999999999915	trials
127.58333333333333	3.450000000000003	trials
131.58333333333334	5.75	trials
137.88333333333333	3.25	trials
141.68333333333334	1.9499999999999886	trials
144.18333333333334	2.3499999999999943	trials
153.4	4.333333333333314	trials
158.28333333333333	2.9499999999999886	trials
161.78333333333333	1.8499999999999943	trials
164.16666666666666	3.76666666666668	trials
175.0	7.23333333333332	trials
182.78333333333333	3.75	trials
187.08333333333334	5.949999999999989	trials
193.58333333333334	1.6499999999999773	trials
195.78333333333333	4.25	trials
200.58333333333334	4.449999999999989	trials
205.58333333333334	3.25	trials
209.38333333333333	3.1500000000000057	trials
215.3	2.0333333333333314	trials
217.88333333333333	2.8499999999999943	trials
221.26666666666668	5.666666666666657	trials
236.0	6.333333333333343	trials
242.88333333333333	3.450000000000017	trials
246.88333333333333	4.75	trials
252.18333333333334	4.149999999999977	trials
256.8833333333333	3.0500000000000114	trials
264.1	3.433333333333337	trials
268.0833333333333	2.8500000000000227	trials
271.48333333333335	5.75	trials
277.78333333333336	3.1499999999999773	trials
281.48333333333335	4.849999999999966	trials
286.8833333333333	2.8500000000000227	trials
290.28333333333336	5.75	trials
296.5833333333333	1.8500000000000227	trials
298.98333333333335	3.6499999999999773	trials
303.18333333333334	3.6499999999999773	trials
315.71666666666664	6.433333333333337	trials
328.9166666666667	4.133333333333326	trials
333.55	4.699999999999989	trials
373.9166666666667	2.933333333333337	trials
388.4166666666667	5.033333333333303	trials
396.51666666666665	2.716666666666697	trials
399.73333333333335	3.9166666666666288	trials
404.15	4.7000000000000455	trials
409.35	4.599999999999966	trials
414.45	4.300000000000011	trials
419.25	4.0	trials
452.1166666666667	3.433333333333337	trials
456.05	4.599999999999966	trials
461.15	4.600000000000023	trials
466.25	3.1000000000000227	trials
469.85	6.2999999999999545	trials
476.65	4.2000000000000455	trials
481.35	4.399999999999977	trials
486.23333333333335	5.316666666666663	trials
492.05	3.3999999999999773	trials
495.95	2.6000000000000227	trials
499.05	2.5	trials
502.05	4.5	trials
507.05	3.9833333333333485	trials
516.3166666666667	3.533333333333303	trials
520.35	4.699999999999932	trials
525.55	4.400000000000091	trials
534.6166666666667	3.6333333333333258	trials
548.2166666666667	5.633333333333326	trials
554.35	4.68333333333328	trials
559.5333333333333	3.8166666666667197	trials
563.8333333333334	5.099999999999909	trials
569.4333333333333	4.4166666666667425	trials
574.35	5.2999999999999545	trials
584.9166666666666	3.433333333333394	trials
588.8333333333334	3.316666666666606	trials
592.65	5.300000000000068	trials
598.45	2.599999999999909	trials
601.55	4.0	trials
606.05	3.0	trials
609.55	3.6000000000000227	trials
613.6333333333333	4.5166666666666515	trials
618.6333333333333	4.416666666666629	trials
623.55	5.400000000000091	trials
635.0166666666667	4.533333333333303	trials
650.2166666666667	5.133333333333326	trials
655.85	2.3999999999999773	trials
658.75	5.7999999999999545	trials
665.05	5.600000000000023	trials
671.15	5.600000000000023	trials
677.25	3.1000000000000227	trials
680.85	5.600000000000023	trials
703.8166666666667	2.6333333333333258	trials
706.9333333333333	4.31666666666672	trials
711.75	4.2999999999999545	trials
716.55	4.800000000000068	trials
727.5166666666667	4.133333333333326	trials
739.3166666666667	3.3333333333332575	trials
743.15	4.800000000000068	trials
748.45	2.7999999999999545	trials
751.75	4.2999999999999545	trials
756.55	4.5	trials
761.55	4.900000000000091	trials
766.95	3.7999999999999545	trials
771.25	3.7000000000000455	trials
775.45	3.699999999999932	trials
779.6166666666667	3.4333333333332803	trials
783.55	6.0	trials
790.05	4.7000000000000455	trials
795.25	7.100000000000023	trials
802.85	4.600000000000023	trials
807.95	2.983333333333235	trials
811.4333333333333	7.216666666666697	trials
819.15	2.8999999999999773	trials
827.0166666666667	3.2333333333333485	trials
